,Date,Average
218,2021-01-01 12:53:00+05:30,76.71533333333333
219,2021-01-01 12:54:00+05:30,76.71533333333333
220,2021-01-01 12:55:00+05:30,76.71533333333333
221,2021-01-01 12:56:00+05:30,76.71533333333333
222,2021-01-01 12:57:00+05:30,76.71533333333333
223,2021-01-01 12:58:00+05:30,76.71533333333333
224,2021-01-01 12:59:00+05:30,76.71533333333333
225,2021-01-01 13:00:00+05:30,76.71533333333333
226,2021-01-01 13:01:00+05:30,76.71533333333333
227,2021-01-01 13:02:00+05:30,76.71533333333333
228,2021-01-01 13:03:00+05:30,76.71533333333333
229,2021-01-01 13:04:00+05:30,76.71533333333333
230,2021-01-01 13:05:00+05:30,76.71533333333333
231,2021-01-01 13:06:00+05:30,76.71533333333333
232,2021-01-01 13:07:00+05:30,76.71533333333333
233,2021-01-01 13:08:00+05:30,76.71533333333333
234,2021-01-01 13:09:00+05:30,76.71533333333333
235,2021-01-01 13:10:00+05:30,76.71533333333333
236,2021-01-01 13:11:00+05:30,76.71533333333333
237,2021-01-01 13:12:00+05:30,76.71533333333333
238,2021-01-01 13:13:00+05:30,76.71533333333333
239,2021-01-01 13:14:00+05:30,76.71533333333333
240,2021-01-01 13:15:00+05:30,76.71533333333333
241,2021-01-01 13:16:00+05:30,76.71533333333333
242,2021-01-01 13:17:00+05:30,76.71533333333333
243,2021-01-01 13:18:00+05:30,76.71533333333333
244,2021-01-01 13:19:00+05:30,76.71533333333333
245,2021-01-01 13:20:00+05:30,76.71533333333333
246,2021-01-01 13:21:00+05:30,76.71533333333333
247,2021-01-01 13:22:00+05:30,76.71533333333333
248,2021-01-01 13:23:00+05:30,76.71533333333333
249,2021-01-01 13:24:00+05:30,76.71533333333333
250,2021-01-01 13:25:00+05:30,76.71533333333333
251,2021-01-01 13:26:00+05:30,76.71533333333333
252,2021-01-01 13:27:00+05:30,76.71533333333333
253,2021-01-01 13:28:00+05:30,76.71533333333333
254,2021-01-01 13:29:00+05:30,76.71533333333333
255,2021-01-01 13:30:00+05:30,76.71533333333333
256,2021-01-01 13:31:00+05:30,76.71533333333333
257,2021-01-01 13:32:00+05:30,76.71533333333333
258,2021-01-01 13:33:00+05:30,76.71533333333333
259,2021-01-01 13:34:00+05:30,76.71533333333333
260,2021-01-01 13:35:00+05:30,76.71533333333333
261,2021-01-01 13:36:00+05:30,76.71533333333333
262,2021-01-01 13:37:00+05:30,76.71533333333333
263,2021-01-01 13:38:00+05:30,76.71533333333333
264,2021-01-01 13:39:00+05:30,76.71533333333333
265,2021-01-01 13:40:00+05:30,76.71533333333333
266,2021-01-01 13:41:00+05:30,76.71533333333333
267,2021-01-01 13:42:00+05:30,76.71533333333333
268,2021-01-01 13:43:00+05:30,76.71533333333333
269,2021-01-01 13:44:00+05:30,76.71533333333333
270,2021-01-01 13:45:00+05:30,76.71533333333333
271,2021-01-01 13:46:00+05:30,76.71533333333333
272,2021-01-01 13:47:00+05:30,76.71533333333333
273,2021-01-01 13:48:00+05:30,76.71533333333333
274,2021-01-01 13:49:00+05:30,76.71533333333333
275,2021-01-01 13:50:00+05:30,76.71533333333333
276,2021-01-01 13:51:00+05:30,76.71533333333333
277,2021-01-01 13:52:00+05:30,76.71533333333333
278,2021-01-01 13:53:00+05:30,76.71533333333333
279,2021-01-01 13:54:00+05:30,76.71533333333333
280,2021-01-01 13:55:00+05:30,76.71533333333333
281,2021-01-01 13:56:00+05:30,76.71533333333333
282,2021-01-01 13:57:00+05:30,76.71533333333333
283,2021-01-01 13:58:00+05:30,76.71533333333333
284,2021-01-01 13:59:00+05:30,76.71533333333333
285,2021-01-01 14:00:00+05:30,76.71533333333333
286,2021-01-01 14:01:00+05:30,76.71533333333333
287,2021-01-01 14:02:00+05:30,76.71533333333333
288,2021-01-01 14:03:00+05:30,76.71533333333333
289,2021-01-01 14:04:00+05:30,76.71533333333333
290,2021-01-01 14:05:00+05:30,76.71533333333333
291,2021-01-01 14:06:00+05:30,76.71533333333333
292,2021-01-01 14:07:00+05:30,76.71533333333333
293,2021-01-01 14:08:00+05:30,76.71533333333333
294,2021-01-01 14:09:00+05:30,76.71533333333333
295,2021-01-01 14:10:00+05:30,76.71533333333333
296,2021-01-01 14:11:00+05:30,76.71533333333333
297,2021-01-01 14:12:00+05:30,76.71533333333333
298,2021-01-01 14:13:00+05:30,76.71533333333333
299,2021-01-01 14:14:00+05:30,76.71533333333333
300,2021-01-01 14:15:00+05:30,76.71533333333333
301,2021-01-01 14:16:00+05:30,76.71533333333333
302,2021-01-01 14:17:00+05:30,76.71533333333333
303,2021-01-01 14:18:00+05:30,76.71533333333333
304,2021-01-01 14:19:00+05:30,76.71533333333333
305,2021-01-01 14:20:00+05:30,76.71533333333333
306,2021-01-01 14:21:00+05:30,76.71533333333333
307,2021-01-01 14:22:00+05:30,76.71533333333333
308,2021-01-01 14:23:00+05:30,76.71533333333333
309,2021-01-01 14:24:00+05:30,76.71533333333333
310,2021-01-01 14:25:00+05:30,76.71533333333333
311,2021-01-01 14:26:00+05:30,76.71533333333333
312,2021-01-01 14:27:00+05:30,76.71533333333333
313,2021-01-01 14:28:00+05:30,76.71533333333333
314,2021-01-01 14:29:00+05:30,76.71533333333333
315,2021-01-01 14:30:00+05:30,76.71533333333333
316,2021-01-01 14:31:00+05:30,76.71533333333333
317,2021-01-01 14:32:00+05:30,76.71533333333333
318,2021-01-01 14:33:00+05:30,76.71533333333333
319,2021-01-01 14:34:00+05:30,76.71533333333333
320,2021-01-01 14:35:00+05:30,76.71533333333333
321,2021-01-01 14:36:00+05:30,76.71533333333333
322,2021-01-01 14:37:00+05:30,76.71533333333333
323,2021-01-01 14:38:00+05:30,76.71533333333333
324,2021-01-01 14:39:00+05:30,76.71533333333333
325,2021-01-01 14:40:00+05:30,76.71533333333333
326,2021-01-01 14:41:00+05:30,76.71533333333333
327,2021-01-01 14:42:00+05:30,76.71533333333333
328,2021-01-01 14:43:00+05:30,76.71533333333333
329,2021-01-01 14:44:00+05:30,76.71533333333333
330,2021-01-01 14:45:00+05:30,76.71533333333333
331,2021-01-01 14:46:00+05:30,76.71533333333333
332,2021-01-01 14:47:00+05:30,76.71533333333333
333,2021-01-01 14:48:00+05:30,76.71533333333333
334,2021-01-01 14:49:00+05:30,76.71533333333333
335,2021-01-01 14:50:00+05:30,76.71533333333333
336,2021-01-01 14:51:00+05:30,76.71533333333333
337,2021-01-01 14:52:00+05:30,76.71533333333333
338,2021-01-01 14:53:00+05:30,76.71533333333333
339,2021-01-01 14:54:00+05:30,76.71533333333333
340,2021-01-01 14:55:00+05:30,76.71533333333333
341,2021-01-01 14:56:00+05:30,76.71533333333333
342,2021-01-01 14:57:00+05:30,76.71533333333333
343,2021-01-01 14:58:00+05:30,76.71533333333333
344,2021-01-01 14:59:00+05:30,76.71533333333333
345,2021-01-01 15:00:00+05:30,76.71533333333333
346,2021-01-01 15:01:00+05:30,76.71533333333333
347,2021-01-01 15:02:00+05:30,76.71533333333333
348,2021-01-01 15:03:00+05:30,76.71533333333333
349,2021-01-01 15:04:00+05:30,76.71533333333333
350,2021-01-01 15:05:00+05:30,76.71533333333333
351,2021-01-01 15:06:00+05:30,76.71533333333333
352,2021-01-01 15:07:00+05:30,76.71533333333333
353,2021-01-01 15:08:00+05:30,76.71533333333333
354,2021-01-01 15:09:00+05:30,76.71533333333333
355,2021-01-01 15:10:00+05:30,76.71533333333333
356,2021-01-01 15:11:00+05:30,76.71533333333333
357,2021-01-01 15:12:00+05:30,76.71533333333333
358,2021-01-01 15:13:00+05:30,76.71533333333333
359,2021-01-01 15:14:00+05:30,76.71533333333333
360,2021-01-01 15:15:00+05:30,76.71533333333333
361,2021-01-01 15:16:00+05:30,76.71533333333333
362,2021-01-01 15:17:00+05:30,76.71533333333333
363,2021-01-01 15:18:00+05:30,76.71533333333333
364,2021-01-01 15:19:00+05:30,76.71533333333333
365,2021-01-01 15:20:00+05:30,76.71533333333333
366,2021-01-01 15:21:00+05:30,76.71533333333333
367,2021-01-01 15:22:00+05:30,76.71533333333333
368,2021-01-01 15:23:00+05:30,76.71533333333333
369,2021-01-01 15:24:00+05:30,76.71533333333333
370,2021-01-01 15:25:00+05:30,76.71533333333333
371,2021-01-01 15:26:00+05:30,76.71533333333333
372,2021-01-01 15:27:00+05:30,76.71533333333333
373,2021-01-01 15:28:00+05:30,76.71533333333333
374,2021-01-01 15:29:00+05:30,76.71533333333333
375,2021-01-04 09:15:00+05:30,81.38290666666667
376,2021-01-04 09:16:00+05:30,81.38290666666667
377,2021-01-04 09:17:00+05:30,81.38290666666667
378,2021-01-04 09:18:00+05:30,81.38290666666667
379,2021-01-04 09:19:00+05:30,81.38290666666667
380,2021-01-04 09:20:00+05:30,81.38290666666667
381,2021-01-04 09:21:00+05:30,81.38290666666667
382,2021-01-04 09:22:00+05:30,81.38290666666667
383,2021-01-04 09:23:00+05:30,81.38290666666667
384,2021-01-04 09:24:00+05:30,81.38290666666667
385,2021-01-04 09:25:00+05:30,81.38290666666667
386,2021-01-04 09:26:00+05:30,81.38290666666667
387,2021-01-04 09:27:00+05:30,81.38290666666667
388,2021-01-04 09:28:00+05:30,81.38290666666667
389,2021-01-04 09:29:00+05:30,81.38290666666667
390,2021-01-04 09:30:00+05:30,81.38290666666667
391,2021-01-04 09:31:00+05:30,81.38290666666667
392,2021-01-04 09:32:00+05:30,81.38290666666667
393,2021-01-04 09:33:00+05:30,81.38290666666667
394,2021-01-04 09:34:00+05:30,81.38290666666667
395,2021-01-04 09:35:00+05:30,81.38290666666667
396,2021-01-04 09:36:00+05:30,81.38290666666667
397,2021-01-04 09:37:00+05:30,81.38290666666667
398,2021-01-04 09:38:00+05:30,81.38290666666667
399,2021-01-04 09:39:00+05:30,81.38290666666667
400,2021-01-04 09:40:00+05:30,81.38290666666667
401,2021-01-04 09:41:00+05:30,81.38290666666667
402,2021-01-04 09:42:00+05:30,81.38290666666667
403,2021-01-04 09:43:00+05:30,81.38290666666667
404,2021-01-04 09:44:00+05:30,81.38290666666667
405,2021-01-04 09:45:00+05:30,81.38290666666667
406,2021-01-04 09:46:00+05:30,81.38290666666667
407,2021-01-04 09:47:00+05:30,81.38290666666667
408,2021-01-04 09:48:00+05:30,81.38290666666667
409,2021-01-04 09:49:00+05:30,81.38290666666667
410,2021-01-04 09:50:00+05:30,81.38290666666667
411,2021-01-04 09:51:00+05:30,81.38290666666667
412,2021-01-04 09:52:00+05:30,81.38290666666667
413,2021-01-04 09:53:00+05:30,81.38290666666667
414,2021-01-04 09:54:00+05:30,81.38290666666667
415,2021-01-04 09:55:00+05:30,81.38290666666667
416,2021-01-04 09:56:00+05:30,81.38290666666667
417,2021-01-04 09:57:00+05:30,81.38290666666667
418,2021-01-04 09:58:00+05:30,81.38290666666667
419,2021-01-04 09:59:00+05:30,81.38290666666667
420,2021-01-04 10:00:00+05:30,81.38290666666667
421,2021-01-04 10:01:00+05:30,81.38290666666667
422,2021-01-04 10:02:00+05:30,81.38290666666667
423,2021-01-04 10:03:00+05:30,81.38290666666667
424,2021-01-04 10:04:00+05:30,81.38290666666667
425,2021-01-04 10:05:00+05:30,81.38290666666667
426,2021-01-04 10:06:00+05:30,81.38290666666667
427,2021-01-04 10:07:00+05:30,81.38290666666667
428,2021-01-04 10:08:00+05:30,81.38290666666667
429,2021-01-04 10:09:00+05:30,81.38290666666667
430,2021-01-04 10:10:00+05:30,81.38290666666667
431,2021-01-04 10:11:00+05:30,81.38290666666667
432,2021-01-04 10:12:00+05:30,81.38290666666667
433,2021-01-04 10:13:00+05:30,81.38290666666667
434,2021-01-04 10:14:00+05:30,81.38290666666667
435,2021-01-04 10:15:00+05:30,81.38290666666667
436,2021-01-04 10:16:00+05:30,81.38290666666667
437,2021-01-04 10:17:00+05:30,81.38290666666667
438,2021-01-04 10:18:00+05:30,81.38290666666667
439,2021-01-04 10:19:00+05:30,81.38290666666667
440,2021-01-04 10:20:00+05:30,81.38290666666667
441,2021-01-04 10:21:00+05:30,81.38290666666667
442,2021-01-04 10:22:00+05:30,81.38290666666667
443,2021-01-04 10:23:00+05:30,81.38290666666667
444,2021-01-04 10:24:00+05:30,81.38290666666667
445,2021-01-04 10:25:00+05:30,81.38290666666667
446,2021-01-04 10:26:00+05:30,81.38290666666667
447,2021-01-04 10:27:00+05:30,81.38290666666667
448,2021-01-04 10:28:00+05:30,81.38290666666667
449,2021-01-04 10:29:00+05:30,81.38290666666667
450,2021-01-04 10:30:00+05:30,81.38290666666667
451,2021-01-04 10:31:00+05:30,81.38290666666667
452,2021-01-04 10:32:00+05:30,81.38290666666667
453,2021-01-04 10:33:00+05:30,81.38290666666667
454,2021-01-04 10:34:00+05:30,81.38290666666667
455,2021-01-04 10:35:00+05:30,81.38290666666667
456,2021-01-04 10:36:00+05:30,81.38290666666667
457,2021-01-04 10:37:00+05:30,81.38290666666667
458,2021-01-04 10:38:00+05:30,81.38290666666667
459,2021-01-04 10:39:00+05:30,81.38290666666667
460,2021-01-04 10:40:00+05:30,81.38290666666667
461,2021-01-04 10:41:00+05:30,81.38290666666667
462,2021-01-04 10:42:00+05:30,81.38290666666667
463,2021-01-04 10:43:00+05:30,81.38290666666667
464,2021-01-04 10:44:00+05:30,81.38290666666667
465,2021-01-04 10:45:00+05:30,81.38290666666667
466,2021-01-04 10:46:00+05:30,81.38290666666667
467,2021-01-04 10:47:00+05:30,81.38290666666667
468,2021-01-04 10:48:00+05:30,81.38290666666667
469,2021-01-04 10:49:00+05:30,81.38290666666667
470,2021-01-04 10:50:00+05:30,81.38290666666667
471,2021-01-04 10:51:00+05:30,81.38290666666667
472,2021-01-04 10:52:00+05:30,81.38290666666667
473,2021-01-04 10:53:00+05:30,81.38290666666667
474,2021-01-04 10:54:00+05:30,81.38290666666667
475,2021-01-04 10:55:00+05:30,81.38290666666667
476,2021-01-04 10:56:00+05:30,81.38290666666667
477,2021-01-04 10:57:00+05:30,81.38290666666667
478,2021-01-04 10:58:00+05:30,81.38290666666667
479,2021-01-04 10:59:00+05:30,81.38290666666667
480,2021-01-04 11:00:00+05:30,81.38290666666667
481,2021-01-04 11:01:00+05:30,81.38290666666667
482,2021-01-04 11:02:00+05:30,81.38290666666667
483,2021-01-04 11:03:00+05:30,81.38290666666667
484,2021-01-04 11:04:00+05:30,81.38290666666667
485,2021-01-04 11:05:00+05:30,81.38290666666667
486,2021-01-04 11:06:00+05:30,81.38290666666667
487,2021-01-04 11:07:00+05:30,81.38290666666667
488,2021-01-04 11:08:00+05:30,81.38290666666667
489,2021-01-04 11:09:00+05:30,81.38290666666667
490,2021-01-04 11:10:00+05:30,81.38290666666667
491,2021-01-04 11:11:00+05:30,81.38290666666667
492,2021-01-04 11:12:00+05:30,81.38290666666667
493,2021-01-04 11:13:00+05:30,81.38290666666667
494,2021-01-04 11:14:00+05:30,81.38290666666667
495,2021-01-04 11:15:00+05:30,81.38290666666667
496,2021-01-04 11:16:00+05:30,81.38290666666667
497,2021-01-04 11:17:00+05:30,81.38290666666667
498,2021-01-04 11:18:00+05:30,81.38290666666667
499,2021-01-04 11:19:00+05:30,81.38290666666667
500,2021-01-04 11:20:00+05:30,81.38290666666667
501,2021-01-04 11:21:00+05:30,81.38290666666667
502,2021-01-04 11:22:00+05:30,81.38290666666667
503,2021-01-04 11:23:00+05:30,81.38290666666667
504,2021-01-04 11:24:00+05:30,81.38290666666667
505,2021-01-04 11:25:00+05:30,81.38290666666667
506,2021-01-04 11:26:00+05:30,81.38290666666667
507,2021-01-04 11:27:00+05:30,81.38290666666667
508,2021-01-04 11:28:00+05:30,81.38290666666667
509,2021-01-04 11:29:00+05:30,81.38290666666667
510,2021-01-04 11:30:00+05:30,81.38290666666667
511,2021-01-04 11:31:00+05:30,81.38290666666667
512,2021-01-04 11:32:00+05:30,81.38290666666667
513,2021-01-04 11:33:00+05:30,81.38290666666667
514,2021-01-04 11:34:00+05:30,81.38290666666667
515,2021-01-04 11:35:00+05:30,81.38290666666667
516,2021-01-04 11:36:00+05:30,81.38290666666667
